,Unnamed: 0,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xAG,npxG+xAG,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,shoot.90s,shoot.Gls,shoot.Sh,shoot.SoT,shoot.SoT%,shoot.Sh/90,shoot.SoT/90,shoot.G/Sh,shoot.G/SoT,shoot.Dist,shoot.FK,shoot.PK,shoot.PKatt,shoot.xG,shoot.npxG,shoot.npxG/Sh,shoot.G-xG,shoot.np:G-xG,pass.90s,pass.Cmp,pass.Att,pass.Cmp%,pass.TotDist,pass.PrgDist,pass.short.Cmp,pass.short.Att,pass.short.Cmp%,pass.med.Cmp,pass.med.Att,pass.med.Cmp%,pass.long.Cmp,pass.long.Att,pass.long.Cmp%,pass.Ast,pass.xAG,pass.xA,pass.A-xAG,pass.KP,pass.1/3,pass.PPA,pass.CrsPA,pass.Prog,defense.90s,defense.Plyrs_Tkld,defense.TklW,defense.Def 3rd,defense.Mid 3rd,defense.Att 3rd,defense.Tkl_Drib,defense.Att,defense.Tkl%,defense.Past,defense.Blocks,defense.Sh,defense.Pass,defense.Int,defense.Tkl+Int,defense.Clr,defense.Err,pos.90s,pos.Touches,pos.Def Pen,pos.Def 3rd,pos.Mid 3rd,pos.Att 3rd,pos.Att Pen,pos.Live,pos.drib.Succ,pos.drib.Att,pos.drib.Succ%,pos.drib.Mis,pos.drib.Dis,pos.rec.Rec,pos.rec.Prog,sca.S.90s,sca.S.SCA,sca.S.SCA90,sca.S.PassLive,sca.S.PassDead,sca.S.Drib,sca.S.Sh,sca.S.Fld,sca.S.Def,sca.S.GCA,sca.S.GCA90,sca.G.PassLive,sca.G.PassDead,sca.G.Drib,sca.G.Sh,sca.G.Fld,sca.G.Def,BaseGroup
719,719,Alexander Hack,de GER,DF,Mainz 05,27.0,28,24,2074,23.0,3,1,3,0,0,6,1,0.13,0.04,0.17,0.13,0.17,2.8,2.8,1.6,4.5,0.12,0.07,0.19,0.12,0.19,23.0,3,23,5,21.7,1.0,0.22,0.13,0.6,16.4,1.0,0,0,2.8,2.8,0.12,0.2,0.2,23.0,895.0,49.34782608695652,78.9,757.1739130434783,366.4347826086956,338.0,17.130434782608695,85.8,412.0,21.304347826086957,84.1,129.0,8.478260869565217,66.2,1,1.6,0.9,-0.6,0.43478260869565216,3.0869565217391304,0.30434782608695654,0.043478260869565216,2.5217391304347827,23.0,2.260869565217391,1.1304347826086956,1.5217391304347827,0.7391304347826086,0.0,1.2608695652173914,46.0,63.0,0.7391304347826086,1.3478260869565217,14.0,17.0,2.217391304347826,103.0,4.130434782608695,1.0,23.0,62.21739130434783,7.478260869565218,33.391304347826086,26.52173913043478,2.652173913043478,1.3478260869565217,1431.0,7.0,0.5217391304347826,58.3,0.6521739130434783,0.043478260869565216,31.0,0.17391304347826086,23.0,29.0,1.26,0.9130434782608695,0.0,0.0,3.0,0.043478260869565216,0.17391304347826086,4.0,0.17,3.0,0.0,0.0,1.0,0.0,0.0,Defense
726,726,Makoto Hasebe,jp JPN,DF,Eint Frankfurt,37.0,18,12,1187,13.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.03,0.03,0.0,0.03,13.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,13.2,810.0,71.13636363636364,86.3,1207.9545454545455,405.22727272727275,264.0,21.893939393939394,91.3,436.0,36.13636363636364,91.4,101.0,11.666666666666668,65.6,0,0.5,0.4,-0.5,0.2272727272727273,4.015151515151516,0.30303030303030304,0.0,3.9393939393939394,13.2,2.0454545454545454,0.9090909090909092,1.1363636363636365,0.8333333333333334,0.07575757575757576,0.9848484848484849,29.0,44.8,1.2121212121212122,1.8181818181818183,8.0,16.0,1.6666666666666667,49.0,2.7272727272727275,0.0,13.2,80.45454545454545,6.8939393939393945,36.28787878787879,42.803030303030305,1.7424242424242424,0.0,1062.0,5.0,0.5303030303030303,71.4,0.30303030303030304,0.2272727272727273,51.36363636363637,0.15151515151515152,13.2,16.0,1.21,0.9848484848484849,0.0,0.07575757575757576,0.0,0.0,0.15151515151515152,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Defense
733,733,Lucas Hernández,fr FRA,DF,Bayern Munich,25.0,25,25,2030,22.6,0,1,0,0,0,7,0,0.0,0.04,0.04,0.0,0.04,0.6,0.6,0.6,1.2,0.03,0.03,0.06,0.03,0.06,22.6,0,4,1,25.0,0.18,0.04,0.0,0.0,10.4,0.0,0,0,0.6,0.6,0.16,-0.6,-0.6,22.6,1783.0,88.27433628318583,89.4,1387.6106194690265,523.9823008849557,736.0,34.7787610619469,93.6,911.0,43.1858407079646,93.3,117.0,8.141592920353983,63.6,1,0.6,0.9,0.4,0.3982300884955752,7.389380530973451,0.44247787610619466,0.1327433628318584,5.840707964601769,22.6,2.2123893805309733,1.3716814159292035,0.8849557522123893,1.0619469026548671,0.2654867256637168,1.1504424778761062,42.0,61.9,0.7079646017699115,0.9734513274336283,11.0,11.0,1.238938053097345,78.0,2.389380530973451,1.0,22.6,97.0796460176991,5.398230088495575,34.86725663716814,55.530973451327434,7.389380530973451,0.5309734513274336,2194.0,17.0,1.1061946902654867,68.0,0.663716814159292,0.2654867256637168,71.76991150442477,0.8849557522123893,22.6,29.0,1.29,1.0619469026548671,0.0,0.04424778761061947,0.0,0.08849557522123894,0.08849557522123894,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,Defense
735,735,Piero Hincapié,ec ECU,DF,Leverkusen,19.0,27,20,1754,19.5,1,2,1,0,0,5,0,0.05,0.1,0.15,0.05,0.15,0.8,0.8,1.1,1.9,0.04,0.06,0.1,0.04,0.1,19.5,1,9,1,11.1,0.46,0.05,0.11,1.0,15.2,0.0,0,0,0.8,0.8,0.09,0.2,0.2,19.5,971.0,61.43589743589744,81.1,833.6410256410256,292.0,439.0,24.358974358974358,92.4,440.0,25.846153846153847,87.3,68.0,7.17948717948718,48.6,2,1.1,1.6,0.9,0.5128205128205128,2.5128205128205128,0.46153846153846156,0.20512820512820512,3.128205128205128,19.5,1.6923076923076923,1.1794871794871795,1.1794871794871795,0.41025641025641024,0.10256410256410256,0.9743589743589743,25.0,76.0,0.3076923076923077,1.7435897435897436,15.0,19.0,1.6923076923076923,66.0,2.871794871794872,2.0,19.5,73.58974358974359,7.076923076923077,29.333333333333332,38.87179487179487,5.743589743589744,0.6666666666666666,1435.0,15.0,1.4871794871794872,51.7,1.3333333333333333,0.6666666666666666,44.76923076923077,0.8205128205128205,19.5,17.0,0.87,0.8205128205128205,0.0,0.0,1.0,0.0,0.0,4.0,0.21,3.0,0.0,0.0,1.0,0.0,0.0,Defense
736,736,Martin Hinteregger,at AUT,DF,Eint Frankfurt,28.0,27,25,2222,24.7,1,0,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,1.0,2.6,0.06,0.04,0.1,0.06,0.1,24.7,1,16,4,25.0,0.65,0.16,0.06,0.25,19.8,1.0,0,0,1.6,1.6,0.1,-0.6,-0.6,24.7,1079.0,56.80161943319838,76.9,862.3481781376519,378.9068825910931,354.0,16.59919028340081,86.3,603.0,28.50202429149798,85.7,106.0,9.79757085020243,43.8,0,1.0,1.0,-1.0,0.32388663967611336,2.995951417004049,0.24291497975708504,0.0,2.5506072874493926,24.7,1.8218623481781377,1.1336032388663968,1.1336032388663968,0.6477732793522267,0.04048582995951417,1.1336032388663968,43.0,65.1,0.6072874493927126,1.45748987854251,16.0,20.0,1.7004048582995952,87.0,3.1578947368421053,3.0,24.7,67.6923076923077,7.165991902834008,35.50607287449393,30.64777327935223,1.8623481781376519,0.8502024291497976,1672.0,3.0,0.32388663967611336,37.5,0.8502024291497976,0.16194331983805668,35.34412955465587,0.12145748987854252,24.7,22.0,0.89,0.5263157894736842,0.0,0.0,5.0,0.04048582995951417,0.12145748987854252,3.0,0.12,1.0,0.0,0.0,1.0,1.0,0.0,Defense
748,748,Timo Hübers,de GER,DF,Köln,25.0,20,20,1740,19.3,1,0,1,0,0,7,0,0.05,0.0,0.05,0.05,0.05,1.7,1.7,0.0,1.7,0.09,0.0,0.09,0.09,0.09,19.3,1,10,3,30.0,0.52,0.16,0.1,0.33,10.8,0.0,0,0,1.7,1.7,0.17,-0.7,-0.7,19.3,1044.0,65.23316062176166,82.9,1132.8497409326424,385.5958549222798,281.0,17.150259067357513,84.9,626.0,35.5440414507772,91.3,131.0,11.088082901554404,61.2,0,0.0,0.2,0.0,0.0,2.4870466321243523,0.20725388601036268,0.0,3.0569948186528495,19.3,2.33160621761658,1.398963730569948,1.450777202072539,0.8808290155440415,0.0,1.398963730569948,45.0,60.0,0.9326424870466321,1.6062176165803108,19.0,12.0,2.694300518134715,97.0,4.922279792746114,0.0,19.3,78.65284974093264,11.6580310880829,47.512953367875646,29.637305699481864,1.9689119170984455,1.1398963730569949,1518.0,6.0,0.3626943005181347,85.7,0.9844559585492227,0.20725388601036268,44.248704663212436,0.25906735751295334,19.3,14.0,0.72,0.5181347150259067,0.05181347150259067,0.0,0.0,0.05181347150259067,0.10362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
750,750,Mats Hummels,de GER,DF,Dortmund,32.0,23,20,1765,19.6,1,2,1,0,0,4,0,0.05,0.1,0.15,0.05,0.15,1.4,1.4,0.8,2.1,0.07,0.04,0.11,0.07,0.11,19.6,1,12,3,25.0,0.61,0.15,0.08,0.33,9.7,0.0,0,0,1.4,1.4,0.11,-0.4,-0.4,19.6,1333.0,78.06122448979592,87.1,1381.2755102040815,488.6224489795918,376.0,21.07142857142857,91.0,784.0,43.826530612244895,91.3,159.0,10.96938775510204,74.0,2,0.8,0.9,1.2,0.1530612244897959,2.9081632653061225,0.25510204081632654,0.0,3.1122448979591835,19.6,1.7346938775510203,1.1224489795918366,1.0204081632653061,0.6632653061224489,0.0510204081632653,1.0204081632653061,36.0,55.6,0.8163265306122448,0.9183673469387754,13.0,5.0,1.6326530612244896,66.0,3.36734693877551,1.0,19.6,87.14285714285714,8.622448979591836,42.60204081632653,42.755102040816325,2.346938775510204,0.7653061224489796,1708.0,6.0,0.4081632653061224,75.0,0.6122448979591836,0.1020408163265306,59.54081632653061,0.2040816326530612,19.6,13.0,0.66,0.4591836734693877,0.0510204081632653,0.0,2.0,0.0510204081632653,0.0,4.0,0.2,3.0,0.0,0.0,1.0,0.0,0.0,Defense
756,756,Hiroki Ito,jp JPN,DF,Stuttgart,22.0,29,26,2348,26.1,1,1,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,1.2,2.0,0.03,0.05,0.08,0.03,0.08,26.1,1,11,2,18.2,0.42,0.08,0.09,0.5,22.5,0.0,0,0,0.8,0.8,0.07,0.2,0.2,26.1,1486.0,70.26819923371647,81.0,1138.2375478927202,463.7931034482758,521.0,21.839080459770113,91.4,747.0,31.494252873563216,90.9,202.0,15.019157088122604,51.5,1,1.2,1.7,-0.2,0.5747126436781609,4.25287356321839,0.45977011494252873,0.038314176245210725,3.601532567049808,26.1,1.6475095785440612,1.1877394636015326,0.8045977011494252,0.7279693486590038,0.11494252873563218,0.9578544061302682,43.0,58.1,0.689655172413793,1.532567049808429,19.0,21.0,2.0306513409961684,96.0,3.639846743295019,0.0,26.1,80.76628352490421,8.812260536398467,37.96934865900383,39.11877394636015,4.137931034482758,0.49808429118773945,2108.0,5.0,0.3448275862068965,55.6,0.6513409961685823,0.07662835249042145,53.90804597701149,0.49808429118773945,26.1,29.0,1.11,0.7662835249042145,0.11494252873563218,0.0,2.0,0.0,0.1532567049808429,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,Defense
760,760,Paul Jaeckel,de GER,DF,Union Berlin,23.0,24,22,2047,22.7,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.01,0.03,0.04,0.01,0.04,22.7,0,3,0,0.0,0.13,0.0,0.0,,22.4,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,22.7,905.0,50.308370044052865,79.2,826.079295154185,288.01762114537445,279.0,14.229074889867842,86.4,491.0,24.405286343612335,88.6,128.0,9.955947136563877,56.6,0,0.7,0.3,-0.7,0.2643171806167401,2.8193832599118944,0.13215859030837004,0.0,2.643171806167401,22.7,2.246696035242291,1.277533039647577,1.1894273127753305,1.0572687224669604,0.0,1.277533039647577,51.0,56.9,0.9691629955947136,1.497797356828194,10.0,24.0,2.511013215859031,108.0,3.5682819383259914,0.0,22.7,62.73127753303965,6.079295154185022,31.80616740088106,30.088105726872246,1.5418502202643172,0.4405286343612335,1424.0,19.0,0.9251101321585904,90.5,0.8370044052863437,0.22026431718061676,35.59471365638767,0.22026431718061676,22.7,16.0,0.7,0.5726872246696035,0.0,0.04405286343612335,0.0,0.0,0.0881057268722467,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,Defense
780,780,Marc-Oliver Kempf,de GER,DF,Hertha BSC,26.0,12,12,1051,11.7,0,1,0,0,0,1,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.4,1.2,0.07,0.03,0.11,0.07,0.11,11.7,0,8,1,12.5,0.69,0.09,0.0,0.0,9.7,0.0,0,0,0.8,0.8,0.11,-0.8,-0.8,11.7,317.0,37.43589743589744,72.4,484.957264957265,229.74358974358975,142.0,14.35897435897436,84.5,141.0,14.615384615384617,82.5,30.0,6.752136752136752,38.0,1,0.4,0.6,0.6,0.3418803418803419,2.393162393162393,0.3418803418803419,0.0,2.64957264957265,11.7,0.8547008547008548,0.7692307692307693,0.7692307692307693,0.08547008547008547,0.0,0.4273504273504274,14.0,35.7,0.7692307692307693,1.1965811965811965,7.0,7.0,2.1367521367521367,35.0,4.188034188034188,1.0,11.7,48.71794871794872,6.410256410256411,23.675213675213676,22.735042735042736,2.64957264957265,1.3675213675213675,570.0,6.0,0.5128205128205129,100.0,0.4273504273504274,0.25641025641025644,23.504273504273506,0.17094017094017094,11.7,13.0,1.11,0.9401709401709403,0.08547008547008547,0.0,1.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,Defense
784,784,Luca Kilian,de GER,DF,Köln,21.0,30,25,2281,25.3,1,0,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,1.4,1.4,0.2,1.5,0.05,0.01,0.06,0.05,0.06,25.3,1,5,2,40.0,0.2,0.08,0.2,0.5,6.8,0.0,0,0,1.4,1.4,0.28,-0.4,-0.4,25.3,1166.0,54.940711462450594,83.9,959.1699604743083,299.80237154150194,303.0,13.715415019762846,87.3,702.0,30.158102766798418,92.0,149.0,9.802371541501977,60.1,0,0.2,0.3,-0.2,0.07905138339920949,2.3715415019762847,0.11857707509881422,0.039525691699604744,2.0553359683794468,25.3,1.6600790513833992,0.9486166007905138,1.1857707509881423,0.3557312252964427,0.11857707509881422,0.8300395256916996,41.0,51.2,0.7905138339920948,1.225296442687747,13.0,18.0,1.8181818181818181,88.0,4.308300395256917,3.0,25.3,65.45454545454545,8.300395256916996,41.02766798418972,23.59683794466403,1.1857707509881423,0.43478260869565216,1656.0,1.0,0.11857707509881422,33.3,0.43478260869565216,0.11857707509881422,41.06719367588933,0.1976284584980237,25.3,13.0,0.51,0.3952569169960474,0.039525691699604744,0.0,0.0,0.039525691699604744,0.039525691699604744,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,Defense
789,789,Lukas Klostermann,de GER,DF,RB Leipzig,25.0,23,17,1648,18.3,0,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,0.7,0.7,1.0,1.7,0.04,0.05,0.09,0.04,0.09,18.3,0,6,1,16.7,0.33,0.05,0.0,0.0,15.8,0.0,0,0,0.7,0.7,0.11,-0.7,-0.7,18.3,944.0,60.10928961748634,85.8,834.6448087431694,306.0109289617486,462.0,27.92349726775956,90.4,409.0,25.13661202185792,88.9,57.0,5.027322404371584,62.0,1,1.0,0.8,0.0,0.2185792349726776,2.7868852459016393,0.5464480874316939,0.0,3.278688524590164,18.3,1.5846994535519126,0.8743169398907104,0.6010928961748634,0.819672131147541,0.16393442622950818,0.7103825136612022,19.0,68.4,0.32786885245901637,0.8743169398907104,3.0,13.0,1.4207650273224044,55.0,3.169398907103825,0.0,18.3,69.18032786885246,6.557377049180328,28.14207650273224,33.77049180327869,7.759562841530054,1.2021857923497268,1266.0,3.0,0.27322404371584696,60.0,0.5464480874316939,0.2185792349726776,44.04371584699454,0.819672131147541,18.3,13.0,0.71,0.6557377049180327,0.0,0.0,0.0,0.0,0.0546448087431694,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Defense
793,793,Robin Knoche,de GER,DF,Union Berlin,29.0,33,33,2970,33.0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.02,0.01,0.02,0.02,0.02,33.0,0,10,3,30.0,0.3,0.09,0.0,0.0,12.6,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,33.0,1353.0,52.27272727272727,78.4,900.3939393939394,367.6969696969697,318.0,11.333333333333334,85.0,774.0,27.424242424242426,85.5,243.0,12.212121212121213,60.3,0,0.2,0.5,-0.2,0.09090909090909091,2.3636363636363638,0.09090909090909091,0.0,2.606060606060606,33.0,1.5151515151515151,0.7272727272727273,1.1515151515151516,0.36363636363636365,0.0,0.9090909090909091,53.0,56.6,0.696969696969697,1.3636363636363635,26.0,19.0,1.4848484848484849,99.0,4.575757575757576,1.0,33.0,62.93939393939394,6.9393939393939394,33.93939393939394,28.151515151515152,1.3636363636363635,0.5757575757575758,2077.0,14.0,0.45454545454545453,93.3,0.48484848484848486,0.15151515151515152,35.96969696969697,0.09090909090909091,33.0,24.0,0.73,0.5151515151515151,0.0,0.0,0.0,0.06060606060606061,0.15151515151515152,2.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,Defense
797,797,Odilon Kossonou,ci CIV,DF,Leverkusen,20.0,27,20,1793,19.9,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,1.0,1.4,0.02,0.05,0.07,0.02,0.07,19.9,0,4,1,25.0,0.2,0.05,0.0,0.0,14.2,0.0,0,0,0.4,0.4,0.09,-0.4,-0.4,19.9,977.0,59.39698492462312,82.7,930.5527638190955,339.64824120603015,359.0,20.100502512562816,89.8,493.0,28.19095477386935,87.9,108.0,8.743718592964825,62.1,1,1.0,0.2,0.0,0.2512562814070352,2.361809045226131,0.15075376884422112,0.05025125628140704,1.9095477386934674,19.9,1.155778894472362,0.8542713567839196,0.8040201005025126,0.30150753768844224,0.05025125628140704,0.7537688442211056,25.0,60.0,0.5025125628140704,1.8090452261306533,14.0,22.0,1.306532663316583,49.0,3.3165829145728645,0.0,19.9,68.84422110552764,5.8793969849246235,31.809045226130657,33.31658291457287,4.2211055276381915,0.45226130653266333,1370.0,12.0,0.9045226130653267,66.7,0.8542713567839196,0.5025125628140704,43.165829145728644,0.30150753768844224,19.9,16.0,0.8,0.7035175879396985,0.0,0.0,1.0,0.0,0.05025125628140704,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Defense
806,806,Maxence Lacroix,fr FRA,DF,Wolfsburg,21.0,29,29,2491,27.7,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,0.06,0.04,0.11,0.06,0.11,27.7,0,17,3,17.6,0.61,0.11,0.0,0.0,14.0,0.0,0,0,1.7,1.7,0.1,-1.7,-1.7,27.7,1240.0,55.52346570397112,80.6,926.6425992779783,345.2707581227437,353.0,15.198555956678701,83.8,716.0,28.664259927797836,90.2,163.0,9.711191335740072,60.6,0,1.2,1.1,-1.2,0.2527075812274368,2.851985559566787,0.2888086642599278,0.0,3.357400722021661,27.7,2.1299638989169676,1.1913357400722022,1.48014440433213,0.5776173285198556,0.07220216606498195,1.0469314079422383,40.0,72.5,0.39711191335740076,1.263537906137184,16.0,19.0,2.1660649819494586,119.0,5.1985559566787005,0.0,27.7,69.53068592057762,9.675090252707582,38.231046931407946,29.061371841155236,2.743682310469314,0.9386281588447654,1926.0,31.0,1.2996389891696751,86.1,0.9025270758122744,0.39711191335740076,40.57761732851986,0.39711191335740076,27.7,28.0,1.01,0.6498194945848376,0.036101083032490974,0.036101083032490974,3.0,0.0,0.18050541516245489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
809,809,Vassilis Lambropoulos,gr GRE,DF,Bochum,31.0,13,13,1168,13.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.4,0.03,0.0,0.03,0.03,0.03,13.0,0,4,1,25.0,0.31,0.08,0.0,0.0,12.0,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,13.0,358.0,34.07692307692308,80.8,606.5384615384615,170.76923076923077,81.0,8.0,77.9,217.0,19.0,87.9,57.0,6.3076923076923075,69.5,0,0.0,0.1,0.0,0.07692307692307693,1.0,0.0,0.0,0.9230769230769231,13.0,1.3846153846153846,0.9230769230769231,1.0,0.23076923076923078,0.15384615384615385,0.8461538461538461,25.0,44.0,1.0769230769230769,1.6153846153846154,10.0,11.0,1.3076923076923077,35.0,4.3076923076923075,0.0,13.0,44.46153846153846,8.076923076923077,26.615384615384617,16.615384615384617,1.4615384615384615,0.6923076923076923,578.0,0.0,0.0,,0.5384615384615384,0.3076923076923077,22.923076923076923,0.15384615384615385,13.0,8.0,0.62,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
812,812,Maxim Leitsch,de GER,DF,Bochum,23.0,19,17,1538,17.1,1,0,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,1.1,1.1,0.4,1.5,0.06,0.02,0.09,0.06,0.09,17.1,1,5,1,20.0,0.29,0.06,0.2,1.0,13.1,0.0,0,0,1.1,1.1,0.21,-0.1,-0.1,17.1,685.0,48.83040935672514,82.0,835.2631578947368,222.04678362573097,176.0,12.280701754385964,83.8,409.0,26.37426900584795,90.7,92.0,8.596491228070175,62.6,0,0.4,0.2,-0.4,0.17543859649122806,2.222222222222222,0.17543859649122806,0.11695906432748537,2.046783625730994,17.1,1.0526315789473684,0.5847953216374269,0.5263157894736842,0.4093567251461988,0.11695906432748537,0.5847953216374269,15.0,66.7,0.29239766081871343,1.8128654970760232,19.0,12.0,1.8128654970760232,49.0,4.327485380116959,1.0,17.1,60.29239766081871,7.894736842105263,34.97076023391813,24.035087719298243,2.280701754385965,0.7017543859649122,1031.0,3.0,0.3508771929824561,50.0,0.8771929824561403,0.11695906432748537,33.45029239766082,0.05847953216374269,17.1,11.0,0.64,0.5263157894736842,0.0,0.0,1.0,0.0,0.05847953216374269,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,Defense
817,817,Philipp Lienhart,at AUT,DF,Freiburg,25.0,32,32,2870,31.9,5,0,5,0,0,2,0,0.16,0.0,0.16,0.16,0.16,3.3,3.3,0.9,4.2,0.1,0.03,0.13,0.1,0.13,31.9,5,19,7,36.8,0.6,0.22,0.26,0.71,9.2,0.0,0,0,3.3,3.3,0.18,1.7,1.7,31.9,1491.0,55.078369905956116,84.9,1015.2664576802508,337.9623824451411,355.0,12.601880877742948,88.3,909.0,30.595611285266457,93.1,220.0,10.9717868338558,62.9,0,0.9,0.7,-0.9,0.12539184952978058,2.5391849529780566,0.15673981191222572,0.031347962382445145,2.413793103448276,31.9,0.7523510971786834,0.40752351097178685,0.5329153605015674,0.18808777429467086,0.031347962382445145,0.40752351097178685,24.0,54.2,0.3448275862068966,1.0344827586206897,23.0,10.0,1.567398119122257,74.0,4.952978056426333,1.0,31.9,65.57993730407524,8.557993730407524,36.896551724137936,27.24137931034483,1.8808777429467085,0.7210031347962382,2092.0,4.0,0.15673981191222572,80.0,0.5956112852664577,0.09404388714733543,39.6551724137931,0.15673981191222572,31.9,29.0,0.91,0.5956112852664577,0.06269592476489029,0.0,4.0,0.031347962382445145,0.09404388714733543,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,Defense
840,840,Erhan Mašović,rs SRB,DF,Bochum,22.0,20,17,1552,17.2,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.03,0.0,0.03,0.03,0.03,17.2,0,5,0,0.0,0.29,0.0,0.0,,13.2,1.0,0,0,0.6,0.6,0.12,-0.6,-0.6,17.2,522.0,39.30232558139535,77.2,651.5697674418604,156.62790697674419,116.0,8.023255813953488,84.1,328.0,20.988372093023255,90.9,73.0,9.186046511627907,46.2,0,0.0,0.1,0.0,0.0,1.2790697674418605,0.05813953488372093,0.0,1.4534883720930234,17.2,2.1511627906976747,1.1627906976744187,1.2790697674418605,0.813953488372093,0.05813953488372093,1.2790697674418605,35.0,62.9,0.7558139534883721,1.802325581395349,20.0,11.0,1.9767441860465118,71.0,3.7790697674418605,1.0,17.2,50.697674418604656,7.558139534883721,30.46511627906977,19.767441860465116,0.6976744186046512,0.3488372093023256,872.0,2.0,0.1744186046511628,66.7,0.3488372093023256,0.0,26.86046511627907,0.0,17.2,3.0,0.17,0.11627906976744186,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense
842,842,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23.0,31,31,2705,30.1,4,0,4,0,0,3,0,0.13,0.0,0.13,0.13,0.13,3.0,3.0,0.6,3.6,0.1,0.02,0.12,0.1,0.12,30.1,4,33,11,33.3,1.1,0.37,0.12,0.36,13.8,0.0,0,0,3.0,3.0,0.09,1.0,1.0,30.1,1493.0,61.76079734219269,80.3,1001.8272425249169,398.7707641196013,568.0,21.428571428571427,88.1,670.0,25.813953488372093,86.2,235.0,12.39202657807309,63.0,0,0.6,0.8,-0.6,0.33222591362126247,3.6212624584717608,0.23255813953488372,0.03322259136212624,3.255813953488372,30.1,1.893687707641196,1.2956810631229236,1.1627906976744184,0.6976744186046512,0.03322259136212624,0.9966777408637874,51.0,58.8,0.6976744186046512,1.5282392026578073,23.0,23.0,2.2923588039867107,126.0,5.780730897009967,2.0,30.1,76.3455149501661,9.136212624584717,35.4485049833887,36.74418604651163,5.083056478405315,1.4617940199335548,2298.0,18.0,1.096345514950166,54.5,0.7973421926910299,0.33222591362126247,43.08970099667774,0.39867109634551495,30.1,32.0,1.06,0.5980066445182723,0.03322259136212624,0.03322259136212624,7.0,0.03322259136212624,0.13289036544850497,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0,Defense
